id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/25608700,Deans of Women at Historically Black Colleges and Universities: A Story Left Untold,The Journal of Negro Education,2008,10.2307/25608700,article,research-article,jstor,,2008-10-01,4,77,http://www.jstor.org/stable/25608700,Richard Herdlein; Christine Frezza Cali; Joanne Dina,Journal of Negro Education,eng,291,305,,diggs slowe; lucy diggs; lucy diggs slowe; student; education; historically black; moorland spingarn; negro education; howard university; student affairs,9396,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966998,Education for What?: A Comparison of the Education of Black South Africans and Black Americans,The Journal of Negro Education,1972,10.2307/2966998,article,research-article,jstor,,1972-07-01,3,41,http://www.jstor.org/stable/2966998,Ralph R. Ireland,Journal of Negro Education,eng,227,240,,education; bantu education; schools; apartheid; black americans; africa; blacks; whites; groups; bantu children,7527,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.86.2.0115,<em>Perspectives of 21st Century Black Women English Teachers on Impacting Black Student Achievement</em>,The Journal of Negro Education,2017,10.7709/jnegroeducation.86.2.0115,article,research-article,jstor,,2017-01-01,2,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.2.0115,Summer A. Carrol,Journal of Negro Education,en,115,137,,teachers; black teachers; students; black students; writing prompt; achievement; teaching; student achievement; milner howard; frustration,22510,23,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967197,The Impact of Brown on the Education of Latinos,The Journal of Negro Education,1994,10.2307/2967197,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967197,A. Reynaldo Contreras; Leonard A. Valverde,Journal of Negro Education,eng,470,481,,latino students; desegregation; education; bilingual education; bilingual; multicultural education; segregation; school; schools; negro education,5300,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.87.1.0073,<em>Applying the Connor-Davidson Resilience Scale for Use with Third-Year African American College Students</em>,The Journal of Negro Education,2018,10.7709/jnegroeducation.87.1.0073,article,research-article,jstor,,2018-01-01,1,87,http://www.jstor.org/stable/10.7709/jnegroeducation.87.1.0073,Scott M. Debb; Darlene Colson; Desideria Hacker; Kristoffer Park,Journal of Negro Education,en,73,89,,resilience; students; connor davidson; african; academic; resilience scale; college; orfn anle; american students; education,13504,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294815,Renegotiating a Multicultural Society: Participation in Desegregation Planning in Chicago,The Journal of Negro Education,1984,10.2307/2294815,article,research-article,jstor,,1984-04-01,2,53,http://www.jstor.org/stable/2294815,"G. Alfred Hess, <suffix>Jr.</suffix>",Journal of Negro Education,eng,132,146,,desegregation; schools; uniform incorporation; hispanic; education; desegregation plan; negro education; pluralism; egalitarian pluralism; percent,6337,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295036,Review Article,The Journal of Negro Education,1983,10.2307/2295036,article,book-review,jstor,,1983-04-01,2,52,http://www.jstor.org/stable/2295036,W. Edwin Derrick; Derrick Bell,Journal of Negro Education,eng,177,178,,desegregation; derrick bell; school desegregation; equal educational; schools; diane ravitch; racial balance; brown strikes; shades; subordinating blacks,445,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.82.3.0255,<em>A Balancing Act: Impacting and Initiating the Success of African American Female Community College Transfer Students in STEM into the HBCU Environment</em>,The Journal of Negro Education,2013,10.7709/jnegroeducation.82.3.0255,article,research-article,jstor,,2013-10-28,3,82,http://www.jstor.org/stable/10.7709/jnegroeducation.82.3.0255,Dimitra Lynette Jackson,Journal of Negro Education,en,255,271,,community college; students; african; transfer students; college transfer; experiences; american female; african american female; female community; community college transfer,10393,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295250,"Africentrism and Curriculum: Concepts, Issues, and Prospects",The Journal of Negro Education,1992,10.2307/2295250,article,research-article,jstor,,1992-07-01,3,61,http://www.jstor.org/stable/2295250,Michael D. Harris,Journal of Negro Education,eng,301,316,,african; education; curriculum; negro education; american; yoruba; multicultural; multicultural education; blacks; boateng,7849,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341143,The Black Teacher Shortage: A Literature Review of Historical and Contemporary Trends,The Journal of Negro Education,2011,10.2307/41341143,article,research-article,jstor,,2011-07-01,3,80,http://www.jstor.org/stable/41341143,Tia C. Madkins,Journal of Negro Education,eng,417,427,,teachers; black teachers; education; murnane; minority teachers; blacks; students; teaching; negro education; workforce,6761,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.2.0183,BOOK/MEDIA REVIEWS,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.2.0183,article,research-article,jstor,,2014-01-01,2,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.2.0183,Demetrios Spyridakis; Al-Tony Gilmore,Journal of Negro Education,en,183,184,,gilmore; demetrios spyridakis; education; directory; nea and ata; tony gilmore; biographical directory; national education; networking opportunities; achievement gaps,1216,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966553,Front Matter,The Journal of Negro Education,1973,10.2307/2966553,article,misc,jstor,,1973-10-01,4,42,http://www.jstor.org/stable/2966553,,Journal of Negro Education,eng,,,,howard university; education; school; professor; associate; evanston illinois; negro education; associate professor; egalitarian research; kraus reprint,1051,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966704,"Florida and the School Desegregation Issue, 1954-1959: A Summary View",The Journal of Negro Education,1974,10.2307/2966704,article,research-article,jstor,,1974-10-01,4,43,http://www.jstor.org/stable/2966704,Joseph A. Tomberlin,Journal of Negro Education,eng,457,467,,florida; desegregation; hawkins; negro education; supreme; school; schools; supreme courts; segregated education; tallahassee,4991,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966504,Schooling and the New Parenthood,The Journal of Negro Education,1971,10.2307/2966504,article,research-article,jstor,,1971-07-01,3,40,http://www.jstor.org/stable/2966504,Meyer Weinberg,Journal of Negro Education,eng,207,215,,education; schools; parents; parenthood; new parenthood; children; community control; negro education; negro parents; floyd mckissick,4820,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294949,Criteria for Evaluating School Desegregation in Milwaukee,The Journal of Negro Education,1983,10.2307/2294949,article,research-article,jstor,,1983-10-01,4,52,http://www.jstor.org/stable/2294949,Ian M. Harris,Journal of Negro Education,eng,423,435,,desegregation; schools; milwaukee; school desegregation; negro education; milwaukee public; students; percent; specialty; black children,5119,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341113,"No ""White"" Child Left Behind: The Academic Achievement Gap between Black and White Students",The Journal of Negro Education,2011,10.2307/41341113,article,research-article,jstor,,2011-04-01,2,80,http://www.jstor.org/stable/41341113,Rochelle L. Rowley; David W. Wright,Journal of Negro Education,eng,93,107,,test scores; students; white students; academic achievement; school; black students; negro education; education; fordham ogbu; retrieved from http,8538,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25608718,"African Americans' Continuing Struggle for Quality Education in Milwaukee, Wisconsin",The Journal of Negro Education,2009,10.2307/25608718,article,research-article,jstor,,2009-01-01,1,78,http://www.jstor.org/stable/25608718,Michael Bonds; Raquel L. Farmer-Hinton; Edgar G. Epps,Journal of Negro Education,eng,55,69,,milwaukee; schools; milwaukee public; african; wisconsin; students; milwaukee public schools; negro education; charter schools; segregated,8141,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.82.1.0003,"The Declining Significance of Historically Black Colleges and Universities: Relevance, Reputation, and Reality in Obamamerica",The Journal of Negro Education,2013,10.7709/jnegroeducation.82.1.0003,article,research-article,jstor,,2013-04-23,1,82,http://www.jstor.org/stable/10.7709/jnegroeducation.82.1.0003,M. Christopher Brown II,Journal of Negro Education,en,3,19,,black colleges; historically black; historically black colleges; colleges and universities; universities; education; college private; african; public; negro education,9372,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295377,Front Matter,The Journal of Negro Education,1987,10.2307/2295377,article,misc,jstor,,1987-01-01,1,56,http://www.jstor.org/stable/2295377,,Journal of Negro Education,eng,,,,howard university; negro education; education howard; education howard university; school; washington; editorial advisory; copies; howard university washington; advisory board,1349,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293441,The Problem of Desegregation in South Carolina,The Journal of Negro Education,1956,10.2307/2293441,article,research-article,jstor,,1956-07-01,3,25,http://www.jstor.org/stable/2293441,W. E. Solomon,Journal of Negro Education,eng,315,323,,carolina; school; segregation; desegregation; judge timmerman; negroes; orangeburg; racial segregation; teachers; intrastate,4602,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293396,Bibliography,The Journal of Negro Education,1959,10.2307/2293396,article,misc,jstor,,1959-01-01,1,28,http://www.jstor.org/stable/2293396,,Journal of Negro Education,eng,55,65,,africa; negro education; negro history; review; interracial review; west africa; interracial; london; negroes; history bulletin,6397,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294662,State of the Art: The Law and Education Since 1954,The Journal of Negro Education,1983,10.2307/2294662,article,research-article,jstor,,1983-07-01,3,52,http://www.jstor.org/stable/2294662,"Herbert O. Reid, <suffix>Sr.</suffix>; Frankie Foster-Davis",Journal of Negro Education,eng,234,249,,desegregation; school; segregation; school desegregation; purposeful; negro education; purposeful discrimination; interdistrict; amendment; eagleton biden,6632,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295112,"Epilogue: Testing, Politics, and the Allocation of Opportunities",The Journal of Negro Education,1986,10.2307/2295112,article,research-article,jstor,,1986-07-01,3,55,http://www.jstor.org/stable/2295112,,Journal of Negro Education,eng,422,436,,testing; educational; negro education; standardized tests; leg nte; test scores; teacher certification; schools; policy; educational policies,5335,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967146,Predictors of Alcohol Drinking Among African American Adolescents: Implications for Violence Prevention,The Journal of Negro Education,1996,10.2307/2967146,article,research-article,jstor,,1996-10-01,4,65,http://www.jstor.org/stable/2967146,H. Elaine Rodney; Robert Mupier; Betty Crafter,Journal of Negro Education,eng,434,444,,alcohol; esteem; drinking; non coas; coa status; alcohol drinking; adolescents; rodney; alcohol users; statistically significant,5317,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25676107,Perceptions of Teacher Expectations by African American High School Students,The Journal of Negro Education,2010,10.2307/25676107,article,research-article,jstor,,2010-01-01,1,79,http://www.jstor.org/stable/25676107,Beverley E. Pringle; James E. Lyons; Keonya C. Booker,Journal of Negro Education,eng,33,40,,students; teacher expectations; african; american students; school; african american students; negro education; schools; honors; achievement,4573,8,unigrams; bigrams; trigrams
